,Loss,Train Acc,Val Acc
0,0.6565275275334715,66.3125,57.8125
1,0.5978935874253511,69.125,61.25
2,0.6011045278981328,70.609375,65.25
3,0.5770282232761383,70.796875,59.5
4,0.5320405374281109,74.671875,61.0625
5,0.5822726303339004,71.59375,62.5625
6,0.5107455104030669,74.03125,59.75
7,0.46747179700993,78.53125,59.75
8,0.41338070831261575,82.671875,59.75
9,0.3818385160434991,84.03125,60.375
