,Train Acc,Val Acc
0,78.80403739686996,78.43402208600726
1,79.04791967200224,78.82571612968647
2,80.91780904739622,80.05097154082445
3,81.44503066653297,79.7715973223328
4,83.3818091639766,80.63138568212115
5,84.59032287799492,80.14846745243779
6,86.13628848646053,80.84462233447525
7,88.63373316406573,80.19807062704096
8,89.58596380930098,80.18324667309957
9,92.4358916610637,81.89142035428809
10,93.978829131231.80.85720139019239
